stimuli,emotion_stimuli,subject,emotion_subject
nakatakuma_dis_au_cl_1_0,dis,29,dis
nishio_fea_au_mouth_2_0,fea,29,fea
ota_fea_fr_2_0,fea,29,dis
koyama_fea_fr_2_0,fea,29,sur
iwagami_fea_au_mouth_1_0,fea,29,fea
henmi_fea_au_mouth_2_0,fea,29,fea
kikuguti_fea_au_mouth_1_0,fea,29,sad
sirakura_fea_fr_2_0,fea,29,sad
nakatakuma_fea_fr_1_0,fea,29,ang
nishio_hap_au_du_1_0,hap,29,hap
ota_hap_au_du_1_0,hap,29,hap
koyama_hap_au_du_1_0,hap,29,hap
iwagami_hap_au_du_2_0,hap,29,hap
henmi_hap_au_du_1_0,hap,29,hap
kikuguti_hap_au_du_4_0,hap,29,hap
sirakura_hap_au_du_2_0,hap,29,sad
nakatakuma_hap_au_du_1_0,hap,29,hap
nishio_sad_au_1_0,sad,29,sad
ota_sad_au_mouth_1_0,sad,29,sad
koyama_sad_au_mouth_1_0,sad,29,sad
iwagami_sad_au_mouth_3_0,sad,29,sad
henmi_sad_au_mouth_3_0,sad,29,sur
kikuguti_sad_au_1_0,sad,29,sad
sirakura_sad_au_mouth_1_0_130,sad,29,sad
nakatakuma_sad_au_2_0,sad,29,ang
nishio_sur_au_mouth_2_0,sur,29,hap
ota_sur_fr_1_0,sur,29,sur
koyama_sur_fr_2_0,sur,29,sur
iwagami_sur_au_mouth_2_0,sur,29,sur
henmi_sur_au_mouth_2_0,sur,29,sur
kikuguti_sur_fr_2_0,sur,29,sur
sirakura_sur_fr_1_0,sur,29,sur
nakatakuma_sur_au_mouth_2_0,sur,29,sur
nishio_ang_au_cl_2_0,ang,30,ang
ota_ang_au_cl_1_0,ang,30,ang
koyama_ang_au_cl_2_0,ang,30,ang
iwagami_ang_au_cl_1_0,ang,30,sad
henmi_ang_au_cl_4_0,ang,30,sad
kikuguti_ang_au_cl_1_0,ang,30,ang
sirakura_ang_au_cl_3_0,ang,30,ang
nakatakuma_ang_au_cl_2_0,ang,30,ang
nishio_dis_au_cl_3_0,dis,30,ang
ota_dis_au_cl_1_0,dis,30,ang
koyama_dis_au_cl_2_0,dis,30,dis
iwagami_dis_au_cl_1_0,dis,30,dis
henmi_dis_au_cl_1_0,dis,30,sad
kikuguti_dis_au_cl_4_0,dis,30,dis
sirakura_dis_au_cl_1_0,dis,30,sad
nakatakuma_dis_au_cl_1_0,dis,30,dis
nishio_fea_au_mouth_2_0,fea,30,ang
ota_fea_fr_2_0,fea,30,fea
koyama_fea_fr_2_0,fea,30,sur
iwagami_fea_au_mouth_1_0,fea,30,fea
henmi_fea_au_mouth_2_0,fea,30,fea
kikuguti_fea_au_mouth_1_0,fea,30,fea
sirakura_fea_fr_2_0,fea,30,fea
nakatakuma_fea_fr_1_0,fea,30,ang
nishio_hap_au_du_1_0,hap,30,hap
ota_hap_au_du_1_0,hap,30,hap
koyama_hap_au_du_1_0,hap,30,hap
iwagami_hap_au_du_2_0,hap,30,hap
henmi_hap_au_du_1_0,hap,30,hap
kikuguti_hap_au_du_4_0,hap,30,hap
sirakura_hap_au_du_2_0,hap,30,hap
nakatakuma_hap_au_du_1_0,hap,30,hap
nishio_sad_au_1_0,sad,30,sad
ota_sad_au_mouth_1_0,sad,30,sad
koyama_sad_au_mouth_1_0,sad,30,sad
iwagami_sad_au_mouth_3_0,sad,30,sad
henmi_sad_au_mouth_3_0,sad,30,sad
kikuguti_sad_au_1_0,sad,30,sad
sirakura_sad_au_mouth_1_0_130,sad,30,sad
nakatakuma_sad_au_2_0,sad,30,sad
nishio_sur_au_mouth_2_0,sur,30,sur
ota_sur_fr_1_0,sur,30,sur
koyama_sur_fr_2_0,sur,30,sur
iwagami_sur_au_mouth_2_0,sur,30,sur
henmi_sur_au_mouth_2_0,sur,30,fea
kikuguti_sur_fr_2_0,sur,30,sur
sirakura_sur_fr_1_0,sur,30,sur
nakatakuma_sur_au_mouth_2_0,sur,30,sur
nishio_ang_au_cl_2_0,ang,31,hap
ota_ang_au_cl_1_0,ang,31,fea
koyama_ang_au_cl_2_0,ang,31,dis
iwagami_ang_au_cl_1_0,ang,31,ang
henmi_ang_au_cl_4_0,ang,31,ang
kikuguti_ang_au_cl_1_0,ang,31,ang
sirakura_ang_au_cl_3_0,ang,31,dis
nakatakuma_ang_au_cl_2_0,ang,31,ang
nishio_dis_au_cl_3_0,dis,31,ang
ota_dis_au_cl_1_0,dis,31,ang
koyama_dis_au_cl_2_0,dis,31,dis
iwagami_dis_au_cl_1_0,dis,31,sad
henmi_dis_au_cl_1_0,dis,31,dis
kikuguti_dis_au_cl_4_0,dis,31,dis
sirakura_dis_au_cl_1_0,dis,31,dis
nakatakuma_dis_au_cl_1_0,dis,31,dis
nishio_fea_au_mouth_2_0,fea,31,fea
ota_fea_fr_2_0,fea,31,fea
koyama_fea_fr_2_0,fea,31,fea
iwagami_fea_au_mouth_1_0,fea,31,sur
henmi_fea_au_mouth_2_0,fea,31,fea
kikuguti_fea_au_mouth_1_0,fea,31,sur
sirakura_fea_fr_2_0,fea,31,fea
nakatakuma_fea_fr_1_0,fea,31,fea
nishio_hap_au_du_1_0,hap,31,hap
ota_hap_au_du_1_0,hap,31,hap
koyama_hap_au_du_1_0,hap,31,hap
iwagami_hap_au_du_2_0,hap,31,hap
henmi_hap_au_du_1_0,hap,31,hap
kikuguti_hap_au_du_4_0,hap,31,hap
sirakura_hap_au_du_2_0,hap,31,hap
nakatakuma_hap_au_du_1_0,hap,31,hap
nishio_sad_au_1_0,sad,31,sad
ota_sad_au_mouth_1_0,sad,31,sad
koyama_sad_au_mouth_1_0,sad,31,sad
iwagami_sad_au_mouth_3_0,sad,31,sad
henmi_sad_au_mouth_3_0,sad,31,sad
kikuguti_sad_au_1_0,sad,31,sad
sirakura_sad_au_mouth_1_0_130,sad,31,sad
nakatakuma_sad_au_2_0,sad,31,sad
nishio_sur_au_mouth_2_0,sur,31,sur
ota_sur_fr_1_0,sur,31,sur
koyama_sur_fr_2_0,sur,31,hap
iwagami_sur_au_mouth_2_0,sur,31,sad
henmi_sur_au_mouth_2_0,sur,31,fea
kikuguti_sur_fr_2_0,sur,31,sur
sirakura_sur_fr_1_0,sur,31,sur
nakatakuma_sur_au_mouth_2_0,sur,31,sur
nishio_ang_au_cl_2_0,ang,32,ang
ota_ang_au_cl_1_0,ang,32,dis
koyama_ang_au_cl_2_0,ang,32,ang
iwagami_ang_au_cl_1_0,ang,32,sur
henmi_ang_au_cl_4_0,ang,32,dis
kikuguti_ang_au_cl_1_0,ang,32,ang
sirakura_ang_au_cl_3_0,ang,32,dis
nakatakuma_ang_au_cl_2_0,ang,32,ang
nishio_dis_au_cl_3_0,dis,32,dis
ota_dis_au_cl_1_0,dis,32,dis
koyama_dis_au_cl_2_0,dis,32,ang
iwagami_dis_au_cl_1_0,dis,32,dis
henmi_dis_au_cl_1_0,dis,32,sur
kikuguti_dis_au_cl_4_0,dis,32,dis
sirakura_dis_au_cl_1_0,dis,32,sad
nakatakuma_dis_au_cl_1_0,dis,32,dis
nishio_fea_au_mouth_2_0,fea,32,sur
ota_fea_fr_2_0,fea,32,dis
koyama_fea_fr_2_0,fea,32,dis
iwagami_fea_au_mouth_1_0,fea,32,dis
henmi_fea_au_mouth_2_0,fea,32,dis
kikuguti_fea_au_mouth_1_0,fea,32,sur
sirakura_fea_fr_2_0,fea,32,sur
nakatakuma_fea_fr_1_0,fea,32,sur
nishio_hap_au_du_1_0,hap,32,sur
ota_hap_au_du_1_0,hap,32,dis
koyama_hap_au_du_1_0,hap,32,hap
iwagami_hap_au_du_2_0,hap,32,hap
henmi_hap_au_du_1_0,hap,32,hap
kikuguti_hap_au_du_4_0,hap,32,hap
sirakura_hap_au_du_2_0,hap,32,hap
nakatakuma_hap_au_du_1_0,hap,32,hap
nishio_sad_au_1_0,sad,32,fea
ota_sad_au_mouth_1_0,sad,32,sad
koyama_sad_au_mouth_1_0,sad,32,sad
iwagami_sad_au_mouth_3_0,sad,32,sad
henmi_sad_au_mouth_3_0,sad,32,sad
kikuguti_sad_au_1_0,sad,32,dis
sirakura_sad_au_mouth_1_0_130,sad,32,sad
nakatakuma_sad_au_2_0,sad,32,sur
nishio_sur_au_mouth_2_0,sur,32,sur
ota_sur_fr_1_0,sur,32,sur
koyama_sur_fr_2_0,sur,32,sur
iwagami_sur_au_mouth_2_0,sur,32,neu
henmi_sur_au_mouth_2_0,sur,32,sur
kikuguti_sur_fr_2_0,sur,32,sur
sirakura_sur_fr_1_0,sur,32,sur
nakatakuma_sur_au_mouth_2_0,sur,32,fea
nishio_ang_au_cl_2_0,ang,33,ang
ota_ang_au_cl_1_0,ang,33,ang
koyama_ang_au_cl_2_0,ang,33,dis
iwagami_ang_au_cl_1_0,ang,33,dis
henmi_ang_au_cl_4_0,ang,33,sad
kikuguti_ang_au_cl_1_0,ang,33,ang
sirakura_ang_au_cl_3_0,ang,33,fea
nakatakuma_ang_au_cl_2_0,ang,33,sur
nishio_dis_au_cl_3_0,dis,33,fea
ota_dis_au_cl_1_0,dis,33,dis
koyama_dis_au_cl_2_0,dis,33,dis
iwagami_dis_au_cl_1_0,dis,33,dis
henmi_dis_au_cl_1_0,dis,33,sad
kikuguti_dis_au_cl_4_0,dis,33,sur
sirakura_dis_au_cl_1_0,dis,33,sad
nakatakuma_dis_au_cl_1_0,dis,33,dis
nishio_fea_au_mouth_2_0,fea,33,fea
ota_fea_fr_2_0,fea,33,fea
koyama_fea_fr_2_0,fea,33,dis
iwagami_fea_au_mouth_1_0,fea,33,fea
henmi_fea_au_mouth_2_0,fea,33,fea
kikuguti_fea_au_mouth_1_0,fea,33,fea
sirakura_fea_fr_2_0,fea,33,dis
nakatakuma_fea_fr_1_0,fea,33,dis
nishio_hap_au_du_1_0,hap,33,hap
ota_hap_au_du_1_0,hap,33,hap
koyama_hap_au_du_1_0,hap,33,hap
iwagami_hap_au_du_2_0,hap,33,hap
henmi_hap_au_du_1_0,hap,33,hap
kikuguti_hap_au_du_4_0,hap,33,hap
sirakura_hap_au_du_2_0,hap,33,hap
nakatakuma_hap_au_du_1_0,hap,33,hap
nishio_sad_au_1_0,sad,33,sad
ota_sad_au_mouth_1_0,sad,33,sad
koyama_sad_au_mouth_1_0,sad,33,sad
iwagami_sad_au_mouth_3_0,sad,33,sad
henmi_sad_au_mouth_3_0,sad,33,sad
kikuguti_sad_au_1_0,sad,33,sad
sirakura_sad_au_mouth_1_0_130,sad,33,sad
nakatakuma_sad_au_2_0,sad,33,dis
nishio_sur_au_mouth_2_0,sur,33,sur
ota_sur_fr_1_0,sur,33,sur
koyama_sur_fr_2_0,sur,33,sur
iwagami_sur_au_mouth_2_0,sur,33,sur
henmi_sur_au_mouth_2_0,sur,33,sur
kikuguti_sur_fr_2_0,sur,33,fea
sirakura_sur_fr_1_0,sur,33,sur
nakatakuma_sur_au_mouth_2_0,sur,33,sur
nishio_ang_au_cl_2_0,ang,34,ang
ota_ang_au_cl_1_0,ang,34,ang
koyama_ang_au_cl_2_0,ang,34,ang
iwagami_ang_au_cl_1_0,ang,34,ang
henmi_ang_au_cl_4_0,ang,34,ang
kikuguti_ang_au_cl_1_0,ang,34,ang
sirakura_ang_au_cl_3_0,ang,34,ang
nakatakuma_ang_au_cl_2_0,ang,34,ang
nishio_dis_au_cl_3_0,dis,34,dis
ota_dis_au_cl_1_0,dis,34,dis
koyama_dis_au_cl_2_0,dis,34,dis
iwagami_dis_au_cl_1_0,dis,34,dis
henmi_dis_au_cl_1_0,dis,34,dis
kikuguti_dis_au_cl_4_0,dis,34,ang
sirakura_dis_au_cl_1_0,dis,34,dis
nakatakuma_dis_au_cl_1_0,dis,34,dis
nishio_fea_au_mouth_2_0,fea,34,fea
ota_fea_fr_2_0,fea,34,fea
koyama_fea_fr_2_0,fea,34,fea
iwagami_fea_au_mouth_1_0,fea,34,fea
henmi_fea_au_mouth_2_0,fea,34,fea
kikuguti_fea_au_mouth_1_0,fea,34,fea
sirakura_fea_fr_2_0,fea,34,fea
nakatakuma_fea_fr_1_0,fea,34,fea
nishio_hap_au_du_1_0,hap,34,hap
ota_hap_au_du_1_0,hap,34,hap
koyama_hap_au_du_1_0,hap,34,hap
iwagami_hap_au_du_2_0,hap,34,hap
henmi_hap_au_du_1_0,hap,34,hap
kikuguti_hap_au_du_4_0,hap,34,hap
sirakura_hap_au_du_2_0,hap,34,hap
nakatakuma_hap_au_du_1_0,hap,34,hap
nishio_sad_au_1_0,sad,34,sad
ota_sad_au_mouth_1_0,sad,34,sad
koyama_sad_au_mouth_1_0,sad,34,sad
iwagami_sad_au_mouth_3_0,sad,34,sad
henmi_sad_au_mouth_3_0,sad,34,sad
kikuguti_sad_au_1_0,sad,34,sad
sirakura_sad_au_mouth_1_0_130,sad,34,sad
nakatakuma_sad_au_2_0,sad,34,sad
nishio_sur_au_mouth_2_0,sur,34,sur
ota_sur_fr_1_0,sur,34,sur
koyama_sur_fr_2_0,sur,34,sur
iwagami_sur_au_mouth_2_0,sur,34,sur
henmi_sur_au_mouth_2_0,sur,34,sur
kikuguti_sur_fr_2_0,sur,34,sur
sirakura_sur_fr_1_0,sur,34,sur
nakatakuma_sur_au_mouth_2_0,sur,34,sur
nishio_ang_au_cl_2_0,ang,35,ang
ota_ang_au_cl_1_0,ang,35,ang
koyama_ang_au_cl_2_0,ang,35,ang
iwagami_ang_au_cl_1_0,ang,35,ang
henmi_ang_au_cl_4_0,ang,35,ang
kikuguti_ang_au_cl_1_0,ang,35,ang
sirakura_ang_au_cl_3_0,ang,35,dis
nakatakuma_ang_au_cl_2_0,ang,35,ang
nishio_dis_au_cl_3_0,dis,35,ang
ota_dis_au_cl_1_0,dis,35,dis
koyama_dis_au_cl_2_0,dis,35,dis
iwagami_dis_au_cl_1_0,dis,35,dis
henmi_dis_au_cl_1_0,dis,35,dis
kikuguti_dis_au_cl_4_0,dis,35,dis
sirakura_dis_au_cl_1_0,dis,35,sad
nakatakuma_dis_au_cl_1_0,dis,35,dis
nishio_fea_au_mouth_2_0,fea,35,fea
ota_fea_fr_2_0,fea,35,fea
koyama_fea_fr_2_0,fea,35,fea
iwagami_fea_au_mouth_1_0,fea,35,fea
henmi_fea_au_mouth_2_0,fea,35,fea
kikuguti_fea_au_mouth_1_0,fea,35,sad
sirakura_fea_fr_2_0,fea,35,fea
nakatakuma_fea_fr_1_0,fea,35,fea
nishio_hap_au_du_1_0,hap,35,hap
ota_hap_au_du_1_0,hap,35,hap
koyama_hap_au_du_1_0,hap,35,hap
iwagami_hap_au_du_2_0,hap,35,hap
henmi_hap_au_du_1_0,hap,35,hap
kikuguti_hap_au_du_4_0,hap,35,hap
sirakura_hap_au_du_2_0,hap,35,hap
nakatakuma_hap_au_du_1_0,hap,35,hap
nishio_sad_au_1_0,sad,35,sad
ota_sad_au_mouth_1_0,sad,35,sad
koyama_sad_au_mouth_1_0,sad,35,sad
iwagami_sad_au_mouth_3_0,sad,35,sad
henmi_sad_au_mouth_3_0,sad,35,sad
kikuguti_sad_au_1_0,sad,35,sad
sirakura_sad_au_mouth_1_0_130,sad,35,sad
nakatakuma_sad_au_2_0,sad,35,sad
nishio_sur_au_mouth_2_0,sur,35,sur
ota_sur_fr_1_0,sur,35,sur
koyama_sur_fr_2_0,sur,35,sur
iwagami_sur_au_mouth_2_0,sur,35,sur
henmi_sur_au_mouth_2_0,sur,35,sur
kikuguti_sur_fr_2_0,sur,35,sur
sirakura_sur_fr_1_0,sur,35,sur
nakatakuma_sur_au_mouth_2_0,sur,35,sur
nishio_ang_au_cl_2_0,ang,36,ang
ota_ang_au_cl_1_0,ang,36,ang
koyama_ang_au_cl_2_0,ang,36,ang
iwagami_ang_au_cl_1_0,ang,36,sad
henmi_ang_au_cl_4_0,ang,36,ang
kikuguti_ang_au_cl_1_0,ang,36,ang
sirakura_ang_au_cl_3_0,ang,36,dis
nakatakuma_ang_au_cl_2_0,ang,36,ang
nishio_dis_au_cl_3_0,dis,36,dis
ota_dis_au_cl_1_0,dis,36,dis
koyama_dis_au_cl_2_0,dis,36,dis
iwagami_dis_au_cl_1_0,dis,36,dis
henmi_dis_au_cl_1_0,dis,36,dis
kikuguti_dis_au_cl_4_0,dis,36,dis
sirakura_dis_au_cl_1_0,dis,36,dis
nakatakuma_dis_au_cl_1_0,dis,36,dis
nishio_fea_au_mouth_2_0,fea,36,fea
ota_fea_fr_2_0,fea,36,fea
koyama_fea_fr_2_0,fea,36,fea
iwagami_fea_au_mouth_1_0,fea,36,fea
henmi_fea_au_mouth_2_0,fea,36,fea
kikuguti_fea_au_mouth_1_0,fea,36,sad
sirakura_fea_fr_2_0,fea,36,fea
nakatakuma_fea_fr_1_0,fea,36,fea
nishio_hap_au_du_1_0,hap,36,hap
ota_hap_au_du_1_0,hap,36,hap
koyama_hap_au_du_1_0,hap,36,hap
iwagami_hap_au_du_2_0,hap,36,hap
henmi_hap_au_du_1_0,hap,36,hap
kikuguti_hap_au_du_4_0,hap,36,hap
sirakura_hap_au_du_2_0,hap,36,hap
nakatakuma_hap_au_du_1_0,hap,36,hap
nishio_sad_au_1_0,sad,36,sad
ota_sad_au_mouth_1_0,sad,36,sad
koyama_sad_au_mouth_1_0,sad,36,sad
iwagami_sad_au_mouth_3_0,sad,36,sad
henmi_sad_au_mouth_3_0,sad,36,sad
kikuguti_sad_au_1_0,sad,36,sad
sirakura_sad_au_mouth_1_0_130,sad,36,sad
nakatakuma_sad_au_2_0,sad,36,sad
nishio_sur_au_mouth_2_0,sur,36,sur
ota_sur_fr_1_0,sur,36,sur
koyama_sur_fr_2_0,sur,36,sur
iwagami_sur_au_mouth_2_0,sur,36,sur
henmi_sur_au_mouth_2_0,sur,36,sur
kikuguti_sur_fr_2_0,sur,36,sur
sirakura_sur_fr_1_0,sur,36,sur
nakatakuma_sur_au_mouth_2_0,sur,36,sur
nishio_ang_au_cl_2_0,ang,37,ang
ota_ang_au_cl_1_0,ang,37,ang
koyama_ang_au_cl_2_0,ang,37,ang
iwagami_ang_au_cl_1_0,ang,37,ang
henmi_ang_au_cl_4_0,ang,37,ang
kikuguti_ang_au_cl_1_0,ang,37,ang
sirakura_ang_au_cl_3_0,ang,37,ang
nakatakuma_ang_au_cl_2_0,ang,37,ang
nishio_dis_au_cl_3_0,dis,37,dis
ota_dis_au_cl_1_0,dis,37,dis
koyama_dis_au_cl_2_0,dis,37,dis
iwagami_dis_au_cl_1_0,dis,37,dis
henmi_dis_au_cl_1_0,dis,37,dis
kikuguti_dis_au_cl_4_0,dis,37,dis
sirakura_dis_au_cl_1_0,dis,37,dis
nakatakuma_dis_au_cl_1_0,dis,37,dis
nishio_fea_au_mouth_2_0,fea,37,fea
ota_fea_fr_2_0,fea,37,fea
koyama_fea_fr_2_0,fea,37,sur
iwagami_fea_au_mouth_1_0,fea,37,fea
henmi_fea_au_mouth_2_0,fea,37,fea
kikuguti_fea_au_mouth_1_0,fea,37,sad
sirakura_fea_fr_2_0,fea,37,fea
nakatakuma_fea_fr_1_0,fea,37,fea
nishio_hap_au_du_1_0,hap,37,hap
ota_hap_au_du_1_0,hap,37,hap
koyama_hap_au_du_1_0,hap,37,hap
iwagami_hap_au_du_2_0,hap,37,hap
henmi_hap_au_du_1_0,hap,37,hap
kikuguti_hap_au_du_4_0,hap,37,hap
sirakura_hap_au_du_2_0,hap,37,hap
nakatakuma_hap_au_du_1_0,hap,37,hap
nishio_sad_au_1_0,sad,37,sad
ota_sad_au_mouth_1_0,sad,37,sad
koyama_sad_au_mouth_1_0,sad,37,sad
iwagami_sad_au_mouth_3_0,sad,37,sad
henmi_sad_au_mouth_3_0,sad,37,sad
kikuguti_sad_au_1_0,sad,37,sad
sirakura_sad_au_mouth_1_0_130,sad,37,sad
nakatakuma_sad_au_2_0,sad,37,sad
nishio_sur_au_mouth_2_0,sur,37,sur
ota_sur_fr_1_0,sur,37,sur
koyama_sur_fr_2_0,sur,37,sur
iwagami_sur_au_mouth_2_0,sur,37,sur
henmi_sur_au_mouth_2_0,sur,37,sur
kikuguti_sur_fr_2_0,sur,37,fea
sirakura_sur_fr_1_0,sur,37,sur
nakatakuma_sur_au_mouth_2_0,sur,37,sur
nishio_ang_au_cl_2_0,ang,38,ang
ota_ang_au_cl_1_0,ang,38,ang
koyama_ang_au_cl_2_0,ang,38,ang
iwagami_ang_au_cl_1_0,ang,38,ang
henmi_ang_au_cl_4_0,ang,38,ang
kikuguti_ang_au_cl_1_0,ang,38,ang
sirakura_ang_au_cl_3_0,ang,38,ang
nakatakuma_ang_au_cl_2_0,ang,38,ang
nishio_dis_au_cl_3_0,dis,38,sad
ota_dis_au_cl_1_0,dis,38,dis
koyama_dis_au_cl_2_0,dis,38,dis
iwagami_dis_au_cl_1_0,dis,38,dis
henmi_dis_au_cl_1_0,dis,38,dis
kikuguti_dis_au_cl_4_0,dis,38,dis
sirakura_dis_au_cl_1_0,dis,38,sad
nakatakuma_dis_au_cl_1_0,dis,38,dis
nishio_fea_au_mouth_2_0,fea,38,fea
ota_fea_fr_2_0,fea,38,fea
koyama_fea_fr_2_0,fea,38,fea
iwagami_fea_au_mouth_1_0,fea,38,fea
henmi_fea_au_mouth_2_0,fea,38,fea
kikuguti_fea_au_mouth_1_0,fea,38,sad
sirakura_fea_fr_2_0,fea,38,fea
nakatakuma_fea_fr_1_0,fea,38,fea
nishio_hap_au_du_1_0,hap,38,hap
ota_hap_au_du_1_0,hap,38,hap
koyama_hap_au_du_1_0,hap,38,hap
iwagami_hap_au_du_2_0,hap,38,hap
henmi_hap_au_du_1_0,hap,38,hap
kikuguti_hap_au_du_4_0,hap,38,hap
sirakura_hap_au_du_2_0,hap,38,hap
nakatakuma_hap_au_du_1_0,hap,38,hap
nishio_sad_au_1_0,sad,38,sad
ota_sad_au_mouth_1_0,sad,38,sad
koyama_sad_au_mouth_1_0,sad,38,sad
iwagami_sad_au_mouth_3_0,sad,38,sad
henmi_sad_au_mouth_3_0,sad,38,sad
kikuguti_sad_au_1_0,sad,38,sad
sirakura_sad_au_mouth_1_0_130,sad,38,sad
nakatakuma_sad_au_2_0,sad,38,sad
nishio_sur_au_mouth_2_0,sur,38,fea
ota_sur_fr_1_0,sur,38,sur
koyama_sur_fr_2_0,sur,38,sur
iwagami_sur_au_mouth_2_0,sur,38,sur
henmi_sur_au_mouth_2_0,sur,38,sur
kikuguti_sur_fr_2_0,sur,38,sur
sirakura_sur_fr_1_0,sur,38,sur
nakatakuma_sur_au_mouth_2_0,sur,38,sur
